index_origin,author,time,toefl,gre_total,gre_v,gre_q,gre_aw,district,season,type,offertype,major_school_apply,major_school,gpa,graduated,gre_raw,gre_sub,extrainfo,college_apply,major_apply,college_before,major_before,cross,gpa_measure,rl,intern,research,paper,first,sci,exchange
10890,alexedinburgh,17,IELTS 7.0,323,155,168,4, 美国,Fall,MS,AD无奖,CE@UT Austin, Energy and Environment System @ ,3.7,,155+168+4.0,, UCI EECS学院教授暑研推荐信一封,UT Austin,CE, ,Energy and Environment System,0,4,0,0,1,0,0,0,0
10891,jisong_L,16,103,330,,,3, 美国,Fall,MS,AD无奖,EE@UT-Austin, IoT @ ,90,,330+3,, 参加了一些比赛，名次还不错,UT-Austin,EE, ,IoT,0,100,0,0,0,0,0,0,0
10893,NIHAO,17,95,317,152,165,3, 美国,Fall,PhD,Rej,Chem/CEng@UT, material @ nju,86,": material @ sjtu, GPA  3.53:",152 165 3,,,UT,Chem/CEng, nju,material,0,100,0,0,0,0,0,0,0
10895,三人木君,17,101,318,,,3, 美国,Fall,MS,AD无奖,CS@Syracuse, MIS @ ,3.4,,318+3.0,,,Syracuse,CS, ,MIS,0,4,0,0,0,0,0,0,0
10896,misspanda95,17,102,322,152,170,3.5, 美国,Fall,MS,Rej,EE@upenn, ee @ ,85.24,,152+170+3.5,,,upenn,EE, ,ee,0,100,0,0,0,0,0,0,0
10900,Bambrow,17,105,318,,,3, 美国,Fall,MS,AD小奖,CS@Syracuse University, 化学 @ 复旦,3.35,": 化学 @ WUSTL, GPA  3.90: 海外",318+3,,,Syracuse University,CS, 复旦,化学,0,4,0,0,0,0,0,0,0
10901,mazeyangwo,17,108,330,162,168,3, 美国,Fall,MS,AD无奖,CS@USC, 信息工程 @ 浙江大学,90.19,,330(V162 Q168)+3,, 三星实习,USC,CS, 浙江大学,信息工程,0,100,0,1,0,0,0,0,0
10903,忘忧紫水晶,17,100,323,,,3, 美国,Fall,MS,Rej,CS@NCSU, 软件工程 @ ,83.5,,323+3,,,NCSU,CS, ,软件工程,0,100,0,0,0,0,0,0,0
10904,king0419,17,103,318,,,2.5, 美国,Fall,MS,AD无奖,ME@TAMU, 机械电子工程 @ 重庆大学,NA,,318+2.5,,,TAMU,ME, 重庆大学,机械电子工程,0,NA,0,0,0,0,0,0,0
10908,wulinfeng11011,17,99,314,149,165,3.5, 美国,Spring,MS,AD无奖,EE@EE@UVA, 光电信息工程 @ Bit,3.2,,314 149+165+3.5,, 无牛推,UVA,EE, Bit,光电信息工程,0,4,0,0,0,0,0,0,0
10909,123456789byy,17,106,322,,,, 美国,Fall,MS,AD无奖,EE@USC, EE @ NJFU,1,,322,,,USC,EE, NJFU,EE,1,NA,0,0,0,0,0,0,0
1091,lanxiang000000,17,98,320,150,170,4, 美国,Spring,MS,AD无奖,CE@CMU, 电气自动化 @ 西交利物浦 (XJTLU),NA,,320+4.0=150+170+4.0,, NULL,CMU,CE, 西交利物浦 (XJTLU),电气自动化,0,NA,0,0,0,0,0,0,0
10911,cccxmz,17,100,323,153,170,3.5, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@QFRA@RPI, 数学（信管） @ 华南理工,3.23,,153+170+3.5,, 两论文一水一发表 两实习HR推荐信,RPI,MFE/Fin/FinMath, 华南理工,数学（信管）,0,4,0,1,0,1,0,0,0
10913,jiangduobaozi,17,101,326,156,170,3, 美国,Fall,MS,AD无奖,EE@UTD, EE @ ,3.34,,156+170+3.0,, 一竞赛一校内科研，无牛推,UTD,EE, ,EE,1,4,0,0,1,0,0,0,0
10914,netario,17,106,318,148,170,3, 美国,Fall,MS,AD无奖,CS@UTD, ME @ ,90,,148+170+3,,,UTD,CS, ,ME,0,100,0,0,0,0,0,0,0
10915,caterady,17,104,332,162,170,4, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@UIUC, 华罗庚数学班 @ 北京航空航天大学,3.85,,162+170+4, 无, 见定位帖,UIUC,MFE/Fin/FinMath, 北京航空航天大学,华罗庚数学班,0,4,0,0,0,0,0,0,0
10917,邓小米,17,96,322,,,, 美国,Fall,MS,AD无奖,EE@UT-Austin, 智能电网信息工程 @ 电子科技大学,3.82,,322,,,UT-Austin,EE, 电子科技大学,智能电网信息工程,0,4,0,0,0,0,0,0,0
10918,overwatch,17,110,325,155,170,, 美国,Fall,MS,AD无奖,Stat/Biostat@University of Pittsburgh,Bio @ 普通985,3.7,,155+170,,,University of Pittsburgh,Stat/Biostat,普通985,Bio,0,4,0,0,0,0,0,0,0
10919,donndonn,17,100,316,,,3, 美国,Fall,MS,Rej,CS@NCSU, CSE @ ,2.92,,316+3,,,NCSU,CS, ,CSE,0,4,0,0,0,0,0,0,0
10920,xavizhang,17,IELTS 6.5,321,152,169,3, 美国,Fall,MS,Rej,Econ/Biz@RPI, Nanomaterials and Nanotechnology @ Soochow University,3.52,,152+169+3.0,, RL: Uber manager & 老外教授,RPI,Econ/Biz, Soochow University,Nanomaterials and Nanotechnology,0,4,0,0,0,0,0,0,0
10923,邓小米,17,96,322,,,, 美国,Fall,MS,AD无奖,EE@UT-Austin, 智能电网信息工程 @ 电子科技大学,3.82,,322,,,UT-Austin,EE, 电子科技大学,智能电网信息工程,0,4,0,0,0,0,0,0,0
10924,coco1223,17,97,317,,,3, 美国,Fall,MS,Rej,EE@EE@Upenn, 电子科学与技术 @ 电子科技大学,3.92,,317+3,,,Upenn,EE, 电子科技大学,电子科学与技术,0,4,0,0,0,0,0,0,0
10925,Andoson,17,95,311,,,3, 美国,Fall,MS,AD无奖,CS@SIT, CS @ BUPT,NA,,311(3),,,SIT,CS, BUPT,CS,1,NA,0,0,0,0,0,0,0
1093,caterady,17,104,332,,,, 美国,Fall,MS,Rej,MFE/Fin/FinMath@mafn@columbia, 华罗庚数学班 @ 北航,3.85,,332,,,columbia,MFE/Fin/FinMath, 北航,华罗庚数学班,0,4,0,0,0,0,0,0,0
10933,Daraxu,17,102,323,,,3.5, 美国,Fall,MS,AD无奖,MIS@北卡教堂山, 电子商务 @ BUPT,85,,323+3.5,,,北卡教堂山,MIS, BUPT,电子商务,0,100,0,0,0,0,0,0,0
10935,xxxxjjjjnnnn,17,107,328,,,, 美国,Fall,MS,Rej,Chem/CEng@CBE@Upenn, 化学 @ 复旦,3.56,,328,,,Upenn,Chem/CEng, 复旦,化学,0,4,0,0,0,0,0,0,0
10936,yucheyang2,15,104,322,152,170,4, 美国,Fall,MS,Rej,CS@University of Southern California, Information Engineering @ City University of Hong Kong,3.96,,152+170+4.0,,,University of Southern California,CS, City University of Hong Kong,Information Engineering,0,4,0,0,0,0,0,0,0
10937,tulip0304,17,103,322,154,168,3.5, 美国,Fall,MS,AD无奖,DataScience/Analytics@WPI, AE @ BUAA,NA,": AE @ BUAA, GPA  : ",154+168+3.5,,,WPI,DataScience/Analytics, BUAA,AE,0,NA,0,0,0,0,0,0,0
10939,HannahZhang,17,108,329,,,, 美国,Fall,MS,Rej,Other@GIS@OSU, GIS @ 北京林业大学,80.52,,329,,,OSU,Other, 北京林业大学,GIS,0,100,0,0,0,0,0,0,0
10940,Ian Qian,17,98,323,,,3.5, 美国,Fall,MS,AD无奖,CS@CS@USC, SE @ Soochow University,3.5,,USC可拼分：323+3.5,, UW-madison一学期成绩单，实验室水研究，机器人公司水实习,USC,CS, Soochow University,SE,0,4,0,1,0,0,0,0,0
10943,zyq8439,17,86,320,,,, 美国,Spring,MS,AD无奖,Stat/Biostat@njit, 护理 @ hust,2.78,,320,,,njit,Stat/Biostat, hust,护理,0,4,0,0,0,0,0,0,0
10944,琼潇洋,17,99,325,157,168,3, 美国,Fall,MS,Rej,MFE/Fin/FinMath@BU, 金融 @ 华中科技大学,87.44,,157+168+3,,,BU,MFE/Fin/FinMath, 华中科技大学,金融,0,100,0,0,0,0,0,0,0
10947,Ian Qian,17,98,320,,,, 美国,Fall,MS,AD无奖,CS@雪城, se @ ,NA,,320,,,雪城,CS, ,se,0,NA,0,1,0,0,0,0,0
10948,lijin0303,17,106,326, ,,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@MPH Biostatistics@WUSTL, Applied Bio @ PolyU,3.9,,326 (3.5),, 无牛推，无强实习,WUSTL,Stat/Biostat, PolyU,Applied Bio,0,4,0,0,0,0,0,0,0
10951,hualf2hg,17,IELTS 7.0,319,149,170,3, 美国,Fall,MS,AD无奖,CS@UTD, EE @ 电子科大,88.87,,319=149+170+3.0,, 无科研 无牛腿  一点点cs基础,UTD,CS, 电子科大,EE,0,100,0,0,0,0,0,0,0
10952,monica083,17,100,328,160,168,4, 美国,Fall,MS,AD无奖,Stat/Biostat@Biostat@UW, 统计 @ ,3.8,,160+168+4,,,UW,Stat/Biostat, ,统计,0,4,0,0,1,0,0,0,0
10956,ddh,17,101,318,,,3.5, 美国,Fall,MS,Rej,CS@UTD, 信息工程 @ 华南理工大学,3.24,,318+3.5,, 无,UTD,CS, 华南理工大学,信息工程,0,4,0,0,0,0,0,0,0
10957,RobinsonCC,17,103,326,158,168,3, 美国,Fall,MS,Rej,ME@Ohio State University, 理论与应用力学 @ 中山大学,88,": 流体力学 @ 中山大学, GPA  90/100:","V158, Q168, AW3.0. 总分326+3.0",, 无牛推,Ohio State University,ME, 中山大学,理论与应用力学,0,100,0,0,0,0,0,0,0
10958,wangmengyuan,17,107,321,154,167,, 美国,Fall,PhD,AD无奖,ME@ME@OSU, 自动化 @ 北航,17,": 控制科学与工程 @ 北航, GPA  88.5:",321（V154 Q167 AW 4.0）,, 没有牛腿,OSU,ME, 北航,自动化,0,NA,0,0,0,0,0,0,0
10959,luobotou0365,17,101,328,158,170,3.5, 美国,Fall,MS,AD无奖,CS@University of Southern California, 大气科学 @ 中国科学技术大学,3.8,": 气候学 @ 北京大学, GPA  3.6/4.0:",158+170+3.5,,,University of Southern California,CS, 中国科学技术大学,大气科学,0,4,0,0,0,0,0,0,0
10960,robben294,17,110,328,,,3.5, 美国,Fall,MS,Rej,Edu@Master of Arts in teaching, 英语 @ ccnu,3.71,,328+3.5,,,Master of Arts in teaching,Edu, ccnu,英语,0,4,0,0,0,0,0,0,0
10962,闲的时光,17,IELTS 7.0,321,151,170,3, 美国,Fall,MS,AD无奖,CS@USC, EE @ ,91.33,,151+170+3,,,USC,CS, ,EE,0,100,0,0,0,0,0,0,0
10964,Forhonor,17,85,311,143,168,3, 美国,Fall,MS,Rej,CS@WPI, IOT @ JLAU,3.89,,"311(143,168,3)",,,WPI,CS, JLAU,IOT,0,4,0,0,0,0,0,0,0
10965,angerhang,17,waived,325,,,, 美国,Fall,PhD,Rej,BioInfo@Neuroscience@UCSD, CS @ ,NA,,325,, 两个本校research prof一个帝国理工暑期科研 但都没有在neuroscience方面,UCSD,BioInfo, ,CS,0,NA,0,1,1,1,0,1,0
10966,acerskyline,17,104,324,156,168,3, 美国,Fall,MS,AD无奖,CS@CSGD@USC, CS @ BJUT,3.85,,156 168 3.0,,,USC,CS, BJUT,CS,1,4,0,0,0,0,0,0,0
10967,dz166,17,98,325,155,170,, 美国,Fall,MS,AD无奖,CS@Information Assurance@NEU, Communication Engineering @ BUPT,NA,,"327 (V157, Q170, AW3.0)",,,NEU,CS, BUPT,Communication Engineering,0,NA,0,0,0,0,0,0,0
10968,子谦,17,110,328,,,, 美国,Fall,MS,Rej,ME@ME@UPENN, 机械 @ 同济,4.46,,328,, 德国实习部门经理推荐,UPENN,ME, 同济,机械,0,5,0,1,0,0,0,0,0
10969,HannahZhang,17,108,329,,,, 美国,Fall,MS,AD无奖,Other@GIS@SUNY-Buffalo, GIS @ 北京林业大学,80.52,,329,,,SUNY-Buffalo,Other, 北京林业大学,GIS,0,100,0,0,0,0,0,0,0
10972,cyeh,17,103,322,,,3.5, 美国,Fall,MS,AD无奖,DataScience/Analytics@wpi, 统计 @ 财经类大学,3.38,,322+3.5,, 三段水实习+美赛h,wpi,DataScience/Analytics, 财经类大学,统计,0,4,0,1,0,0,0,0,0
10973,红茶香槟可乐,17,101,320,,,3.5, 美国,Fall,MS,AD小奖,CS@Syracuse University, 信息与计算科学 @ NJAU,3.31,,320+3.5,,,Syracuse University,CS, NJAU,信息与计算科学,0,4,0,0,0,0,0,0,0
10978,xqqyyy,17,101,325,155,170,3.5, 美国,Fall,MS,AD无奖,CS@MCIT@Upenn, ME @ ,93,,155+170+3.5,,,Upenn,CS, ,ME,0,100,0,0,0,0,0,0,0
10981,yuanqijiong,17,95,321,153,168,3.5, 美国,Fall,MS,AD无奖,CS@USC, EE @ ,3.88,,153 168 3.5,,,USC,CS, ,EE,0,4,0,0,0,0,0,0,0
10982,Emanuela,17,105,323,153,170,3.5, 美国,Fall,MS,AD无奖,CS@MSIA@NEU, 信息安全 @ 武大,3.6,,153+170+3.5,,,NEU,CS, 武大,信息安全,0,4,0,0,0,0,0,0,0
10983,l418360043,17,107,331,161,170,3.5, 美国,Fall,MS,Rej,CS@MCIT@UPenn, 材料 @ T大,86.8,,161+170+3.5,,,UPenn,CS, T大,材料,0,100,0,0,0,0,0,0,0
10984,spencerzy,17,99,318,150,168,3.5, 美国,Fall,MS,AD小奖,CE@NYU Tandon, 电气 @ Hust,83,,150+168=318 3.5,,,NYU Tandon,CE, Hust,电气,0,100,0,0,0,0,0,0,0
10985,ivyranita,17,waived,331,164,167,4, 美国,Fall,MS,AD无奖,CS@USC37, 应用数学 @ ,3.8,,V164+Q167+4.0,, 交了推荐信但是无牛推,USC37,CS, ,应用数学,0,4,0,0,0,0,0,0,0
10986,闲的时光,17,IELTS 7.0,321,151,170,3, 美国,Fall,MS,Rej,EE@USC, EE @ ,91.33,,151+170+3,,,USC,EE, ,EE,1,100,0,0,0,0,0,0,0
10990,MhJoker3,17,102,321,151,170,4, 美国,Fall,MS,AD无奖,CS@UTD, CS @ ,3.1,,151+170+4.0,,,UTD,CS, ,CS,1,4,0,0,0,0,0,0,0
10992,sqz20,17,109,327,,,4, 美国,Fall,MS,Rej,CS@Syracuse University, 工商管理 @ 央财,87.46,,327+4.0,,,Syracuse University,CS, 央财,工商管理,0,100,0,0,0,0,0,0,0
10996,yangyuan,17,99,312,146,166,2.5, 美国,Spring,MS,AD无奖,CS@NEU, CS @ BIT,3.01,": CS @ BIT, GPA  2.59:",146 166 2.5,,4 年工作经验（中科院+微软）,NEU,CS, BIT,CS,1,4,0,1,0,0,0,0,0
10999,robben294,17,110,328,,,3.5, 美国,Fall,MS,AD无奖,Edu@tesol@upitt, 英语 @ ccnu,3.71,,328+3.5,,,upitt,Edu, ccnu,英语,0,4,0,0,0,0,0,0,0
11002,Bambrow,17,105,318,,,3, 美国,Fall,MS,Rej,CS@UTD,  @ 复旦,3.35,":  @ WUSTL, GPA  3.87: 海外",318+3,,,UTD,CS, 复旦,,0,4,0,0,0,0,0,0,0
11005,空空道友,16,105,320,153,167,3, 美国,Fall,MS,AD无奖,CS@Southern Methodist University（SMU）南卫理公会大学, 计算机科学与技术 @ 福州大学,75,,153+167+3,, 没有,Southern Methodist University（SMU）南卫理公会大学,CS, 福州大学,计算机科学与技术,0,100,0,0,0,0,0,0,0
11007,C91CBQ,17,95,326,156,170,, 美国,Fall,MS,AD小奖,CS@Syracuse University, SE @ NJU,3.5,,156+170,,ebay实习，UCB水交换,Syracuse University,CS, NJU,SE,0,4,0,1,0,0,0,0,1
11008,aureole420,17,108,331,161,170,3.5, 美国,Fall,MS,Rej,CS@MCIT@UPenn, 物理 @ 中科大,3.9,":  @ , GPA  : 海外",161 170 3.5,,,UPenn,CS, 中科大,物理,0,4,0,0,0,0,0,0,0
11009,darkalex,17,105,328,158,170,4, 美国,Fall,MS,Rej,CS@Upenn,  @ 北航,86.1,,158+170+4,,,Upenn,CS, 北航,,0,100,0,0,0,0,0,0,0
11011,averyxu,17,106,323,155,168,3, 美国,Fall,MS,AD无奖,Stat/Biostat@Tulane University, biotech @ ,3.43,,155+168+3.0,,,Tulane University,Stat/Biostat, ,biotech,0,4,0,0,0,0,0,0,0
11012,shushudidigege,17,100,320,152,168,3.5, 美国,Fall,MS,Rej,CS@Robotics@upenn, EE @ NJU,87.5,,152+168+3.5,,,upenn,CS, NJU,EE,0,100,0,0,0,0,0,0,0
11013,melanieecd,17,117,GMAT 740,,,5, 美国,Fall,MS,Rej,DataScience/Analytics@MSBA@Uconn, 教育 @ 华东师范,3.3,,（38-51-5.0)740,,,Uconn,DataScience/Analytics, 华东师范,教育,0,4,0,1,0,0,0,0,0
11015,EDV5,17,N/A,323,153,170,3.5, 美国,Fall,MS,AD无奖,IEOR@Cornell University, Isye @ GT,NA,,153+170+3.5,,,Cornell University,IEOR, GT,Isye,0,NA,0,0,0,0,0,0,0
11017,levi568,17,95,313,,,3, 美国,Fall,MS,AD无奖,EE@Santa Clara University, EE @ 台灣國立大學,NA,,313 AWA 3.0,,,Santa Clara University,EE, 台灣國立大學,EE,1,NA,0,0,0,0,0,0,0
11019,wrte,17,103,331,,,3.5, 美国,Fall,MS,AD无奖,CS@Upenn, AE @ BUAA,3.7,,331 3.5,, 一个哥大ap  一个意大利教授,Upenn,CS, BUAA,AE,0,4,0,0,0,0,0,0,0
1102,克雷斯塔,17,106,329,,,3, 美国,Fall,MS,AD无奖,CS@UCSB, 网络工程 @ ,90.1,,329+3,,,UCSB,CS, ,网络工程,0,100,0,0,0,0,0,0,0
11023,Fourrier123,17,97,314,146,168,3.5, 美国,Fall,MS,AD无奖,CS@Syracuse University, 数学 @ ,3.03,,146+168+3.5,, 学校老师，系主任，院长，无牛腿,Syracuse University,CS, ,数学,0,4,0,0,1,0,0,0,0
11026,zyet,17,waived,322,152,170,3, 美国,Fall,MS,AD小奖,CS@Syracuse University, ME @ ,3.49,,152 + 170 + 3.0,, 水科研，无牛推,Syracuse University,CS, ,ME,0,4,0,0,1,0,0,0,0
11027,luyiceo,17,100,319,149,170,3.5, 美国,Fall,MS,Rej,CS@CS@UPenn, CS @ ,85,,319（149+170+3.5),, 无牛推，无论文，目前在IT公司实习,UPenn,CS, ,CS,1,100,0,1,0,0,-1,-1,0
11030,Katerinaoo,17,101,319,155,164,3, 美国,Spring,混合,AD无奖,EE@UIUC, 软件工程 @ 东北师大,86,,V155 Q164 AW3,,,UIUC,EE, 东北师大,软件工程,0,100,0,0,0,0,0,0,0
11033,sqz20,17,109,327,,,4, 美国,Fall,MS,AD无奖,DataScience/Analytics@Worcester Polytechnic Institute, 工商管理 @ 中央财经大学,87.46,,327  AW 4.0,,,Worcester Polytechnic Institute,DataScience/Analytics, 中央财经大学,工商管理,0,100,0,0,0,0,0,0,0
11035,MckJoo,17,103,324,154,170,3.5, 美国,Fall,MS,Rej,EE@Upenn, 自动化 @ HIT,94.11,,154+170+3.5,,,Upenn,EE, HIT,自动化,0,100,0,0,0,0,0,0,0
11036,the_iron_sea,17,108,329,,,4, 美国,Fall,MS,AD无奖,CS@Upenn, ME @ SJTU,NA,,329+4,,,Upenn,CS, SJTU,ME,0,NA,0,0,0,0,0,0,0
11038,小喵gogogo,17,90,319,,,3, 美国,Fall,MS,AD无奖,CS@雪城,信息安全 @ TOP30 985 211,3.88,,319+3,,,雪城,CS,TOP30 985 211,信息安全,0,4,0,0,0,0,0,0,0
11039,ivyranita,17,waived,331,164,167,4, 美国,Fall,MS,Rej,CS@Upenn, 应用数学 @ ,NA,,164 + 167 + 4,,,Upenn,CS, ,应用数学,0,NA,0,0,0,0,0,0,0
11040,liangisabella,17,111,324,155,169,3.5, 美国,Fall,MS,Rej,EE@Upenn,  @ SEU,3.74,":  @ SEU, GPA  3.83/4:",155+169+3.5,,,Upenn,EE, SEU,,0,4,0,0,0,0,0,0,0
11042,chengshuangdao,17,100,324,,,3.5, 美国,Spring,MS,AD无奖,CS@NEU align, 化学 @ ,78,": 石油 @ , GPA  3.9: 海外",324＋3.5,,,NEU align,CS, ,化学,0,100,0,0,0,0,0,0,0
11043,洱海沧浪,16,110,322,152,170,3.5, 美国,Fall,MS,AD无奖,CS@WUSTL, 软件工程 @ ECNU 话说ecnu我不知道选哪个档次。。,3.64,,V152+Q170+AW3.5,,,WUSTL,CS, ECNU 话说ecnu我不知道选哪个档次。。,软件工程,0,4,0,0,0,0,0,0,0
11044,jmean0205,17,101,321,153,168,4, 美国,Fall,MS,AD无奖,EE@UTD, EE @ BJTU,84.2,,321（153+168+4.0）,, 一国重实验室主任推荐信,UTD,EE, BJTU,EE,1,100,0,0,0,0,0,0,0
11049,MinxJG,17,waived,323,153,170,3.5, 美国,Fall,MS,Rej,MIS@UPENN, Math @ UIUC,3.9,,V:153+Q:170+AW:3.5,,1封实习老板（德国人）+1封数学+1封data science,UPENN,MIS, UIUC,Math,0,4,0,1,0,1,0,1,0
1105,fzn,17,waived,324,154,170,3.5, 美国,Fall,MS,AD无奖,CS@Brown, CSE + Applied Math @ ,3.61,,V:154 G:170 W:3.5,, 无paper水科研,Brown,CS, ,CSE + Applied Math,0,4,0,0,1,0,-1,-1,0
11051,miracleman,17,107,327,159,168,3.5, 美国,Fall,MS,Rej,CS@UPenn, 电子信息工程 @ 中国科学技术大学,3.75,,159+168+3.5,, 校内科研，无paper,UPenn,CS, 中国科学技术大学,电子信息工程,0,4,0,0,1,0,-1,-1,0
11052,zxc12379,15,85,309,,,, 美国,Fall,MS,AD无奖,CS@CS@UTD, 软件工程 @ 浙江大学,NA,,309,, 无背景,UTD,CS, 浙江大学,软件工程,0,NA,0,0,0,0,0,0,0
11053,cahuanger,17,102,332,162,170,3.5, 美国,Fall,MS,Rej,CS@UPenn, 飞行器动力工程 @ XMU,3.6,,162+170+3.5,,,UPenn,CS, XMU,飞行器动力工程,0,4,0,0,0,0,0,0,0
11056,jiangh52,17,114,331,161,170,3.5, 美国,Fall,MS,Rej,CS@UPenn, 电气 @ ZJU,89,": 电子与应用物理 @ 东京工业大学, GPA  n/a: 海外",161+170+3.5,,Analyst工龄3年,UPenn,CS, ZJU,电气,0,100,0,1,0,0,0,0,0
11057,acerskyline,17,104,324,156,168,3, 美国,Fall,MS,Offer,CIS@CGGT@UPenn, CS @ BJUT,3.85,,156 168 3.0,,,UPenn,CIS, BJUT,CS,0,4,0,0,0,0,0,0,0
11058,saeryn,17,109,327,157,170,4, 美国,Fall,MS,Rej,CS@UPenn, Chem Eng @ THU,84,": Civil & Env Eng @ MIT, GPA  5.0/5.0: 海外",157+170+4,, None,UPenn,CS, THU,Chem Eng,0,100,0,0,0,0,0,0,0
11060,jiajian1229,17,103,328,158,170,3.5, 美国,Fall,MS,Rej,CS@MCIT@UPENN, 交通工程 @ 东南大学,3.77,,158+170+3.5,,,UPENN,CS, 东南大学,交通工程,0,4,0,0,0,0,0,0,0
11063,cxw111,17,109,331,,,3, 美国,Fall,MS,Rej,CS@UPENN, 电气 @ 山东大学,90.78,,331+3,, 无,UPENN,CS, 山东大学,电气,0,100,0,0,0,0,0,0,0
11064,kibo,17,102,322,,,3.5, 美国,Fall,MS,Rej,CIS@MCIT@Upenn, 环科 @ ,3.33,,322+3.5,,,Upenn,CIS, ,环科,0,4,0,0,0,0,0,0,0
11065,542669097,17,99,319,150,169,3.5, 美国,Fall,MS,AD小奖,EE@NYU POLY, EE @ ,3.45,,319,, 浙大IEEE委员一封,NYU POLY,EE, ,EE,1,4,0,0,0,0,0,0,0
11071,pridek0912,17,105,322,152,170,3.5, 美国,Spring,MS,AD无奖,CS@UIUC, EE @ NTU,87.32,": EE @ NTU, GPA  4.25/4.3:",R:29 L:25 S:23 W:28 Total:105,,,UIUC,CS, NTU,EE,0,100,0,0,0,0,0,0,0
11074,GungnirX,17,70,304,,,, 美国,Spring,MS,AD无奖,CS@Southern Methodist University, CS @ ,2.75,,304,,,Southern Methodist University,CS, ,CS,1,4,0,0,0,0,0,0,0
11075,Cguanghe,17,100,320,,,, 美国,Spring,MS,AD无奖,EE@@ USC EE &CS37  @RICE ECE, EE @ SDU,85.4,,320,, 无牛推，浪潮实习。,RICE ECE,EE, SDU,EE,1,100,0,1,0,0,0,0,0
11076,Miscut,16,110,327,157,170,, 美国,Fall,PhD,Offer,Other@MIT, Engineering Systems Design @ SUTD,3.76,,157+170,,,MIT,Other, SUTD,Engineering Systems Design,0,4,0,0,0,0,0,0,0
11077,xavizhang,17,IELTS 7.0,321,152,169,3, 美国,Fall,MS,AD小奖,IEOR@Syracuse University, Nanomaterials and Nanotechnology @ Soochow University,3.54,,152+169+3.0,,,Syracuse University,IEOR, Soochow University,Nanomaterials and Nanotechnology,0,4,0,0,0,0,0,0,0
11080,Cguanghe,17,100,320,,,3, 美国,Spring,MS,Rej,EE@ece@cmu, 电子信息工程 @ 山大,85.4,,320  （3）,,,cmu,EE, 山大,电子信息工程,0,100,0,1,0,0,0,0,0
11082,pouh,17,107,327,,,3.5, 美国,Fall,MS,Rej,MIS@UNC-教堂山, 电商及法律 @ BUPT,3.5,,327+3.5,,,UNC-教堂山,MIS, BUPT,电商及法律,0,4,0,1,1,0,0,0,0
11084,yang199443,17,IELTS 7.0,320,155,165,3, 美国,Spring,MS,AD无奖,Other@MEM@USC, 安全工程 @ 广西大学,3.3,,W155 M165 W3.0,, 无实习，有项目和论文,USC,Other, 广西大学,安全工程,0,4,0,0,1,1,0,0,0
11086,Alohalovesweet,17,98,322,155,167,, 美国,Spring,MS,AD小奖,CS@Syracuse University, GIS @ WHU,84.5,,155+167 = 322,,,Syracuse University,CS, WHU,GIS,0,100,0,0,0,0,0,0,0
11088,fix1995,17,waived,324,154,170,3, 美国,Fall,MS,Rej,CIS@EMBS@UPenn, EE @ 电子科技大学/格拉斯哥大学,3.85,,154+170+3.0/149+165+3.5,,,UPenn,CIS, 电子科技大学/格拉斯哥大学,EE,0,4,0,0,0,0,0,0,0
11089,wannagotousa,17,108,328,,,, 美国,Fall,MS,AD无奖,CS@SIT, 电信工程 @ 北邮,NA,,328,,,SIT,CS, 北邮,电信工程,0,NA,0,1,0,0,0,0,0
11090,Katerinaoo,17,101,319,155,164,3, 美国,Spring,MS,Rej,EE@CMU, 软件工程 @ 东北师大,86,,V155 Q164 AW3,,,CMU,EE, 东北师大,软件工程,0,100,0,0,0,0,0,0,0
11096,超光炒细面,17,107,320,150,170,4, 美国,Fall,MS,Rej,CS@SCMP@UPenn, math @ ZJU,3.8,,320(150+170+4.0),,,UPenn,CS, ZJU,math,0,4,0,0,0,0,0,0,0
11098,lizeyu023,17,104,322,,,, 美国,Fall,MS,Rej,CS@Upenn, 土木工程 @ ,NA,,322,,,Upenn,CS, ,土木工程,0,NA,0,0,0,0,0,0,0
11099,Katerinaoo,17,101,319,155,164,3, 美国,Spring,MS,AD小奖,CS@Emory, 软件工程 @ ,86,,V155 Q164 AW3.0,,,Emory,CS, ,软件工程,0,100,0,0,0,0,0,0,0
1110,邓小米,17,96,322,,,, 美国,Fall,MS,Rej,EE@OSU, smart grid information engineering @ UESTC,3.82,,322,,,OSU,EE, UESTC,smart grid information engineering,0,4,0,0,0,0,0,0,0
11100,bearichan,17,105,329,,,3.5, 美国,Fall,MS,AD无奖,CIS@Upenn@CGGT, EE @ ,3.94,,329+3.5,,,CGGT,CIS, ,EE,0,4,0,0,0,0,0,0,0
11101,suzyyang1224,17,92,301,,,, 美国,Fall,MS,Offer,Edu@George Washington University, 市场营销 @ 华北科技学院,2.79,,301,, NO,George Washington University,Edu, 华北科技学院,市场营销,0,4,0,0,0,0,0,0,0
11103,agraynel,16,107,321,,,, 美国,Fall,MS,AD无奖,EE@cornell university, 光学与电子信息工程 @ 华中科技大学,85,":  @ , GPA  : 海外",321,,,cornell university,EE, 华中科技大学,光学与电子信息工程,0,100,0,0,0,0,0,0,0
